31,8,31,1,1
31,9,31,1,1
31,11,31,1,1
31,13,31,1,1
31,14,31,1,1
31,17,31,1,1
31,18,31,1,1
31,19,31,1,1
31,26,31,1,1
31,32,31,1,1
31,34,31,1,1
31,35,31,1,1
2,1,32,1,1
80,1,32,1,1
184,1,32,1,1
230,1,32,1,1
32,2,32,1,1
32,7,32,1,1
32,9,32,1,1
32,13,32,1,1
32,32,32,1,1
32,34,32,1,1
32,36,32,1,1
2,1,34,1,1
7,1,34,1,1
26,1,34,1,1
28,1,34,1,1
38,1,34,1,1
40,1,34,1,1
42,1,34,1,1
55,1,34,1,1
71,1,34,1,1
106,1,34,1,1
120,1,34,1,1
157,1,34,1,1
170,1,34,1,1
203,1,34,1,1
209,1,34,1,1
213,1,34,1,1
274,1,34,1,1
34,3,34,1,1
34,4,34,1,1
34,5,34,1,1
34,6,34,1,1
34,7,34,1,1
34,8,34,1,1
34,9,34,1,1
34,10,34,1,1
34,11,34,1,1
34,12,34,1,1
34,14,34,1,1
34,15,34,1,1
34,17,34,1,1
34,18,34,1,1
34,19,34,1,1
34,20,34,1,1
34,21,34,1,1
34,22,34,1,1
34,23,34,1,1
34,24,34,1,1
34,26,34,1,1
34,27,34,1,1
34,28,34,1,1
34,30,34,1,1
34,31,34,1,1
34,32,34,1,1
34,33,34,1,1
2,1,35,1,1
38,1,35,1,1
157,1,35,1,1
35,2,35,1,1
35,8,35,1,1
35,16,35,1,1
35,20,35,1,1
35,29,35,1,1
35,34,35,1,1
35,36,35,1,1
1,1,38,1,1
2,1,38,1,1
3,1,38,1,1
6,1,38,1,1
7,1,38,1,1
8,1,38,1,1
10,1,38,1,1
13,1,38,1,1
14,1,38,1,1
15,1,38,1,1
17,1,38,1,1
20,1,38,1,1
22,1,38,1,1
24,1,38,1,1
26,1,38,1,1
27,1,38,1,1
28,1,38,1,1
29,1,38,1,1
30,1,38,1,1
31,1,38,1,1
34,1,38,1,1
35,1,38,1,1
40,1,38,1,1
42,1,38,1,1
43,1,38,1,1
45,1,38,1,1
48,1,38,1,1
50,1,38,1,1
54,1,38,1,1
55,1,38,1,1
58,1,38,1,1
59,1,38,1,1
61,1,38,1,1
62,1,38,1,1
64,1,38,1,1
66,1,38,1,1
67,1,38,1,1
68,1,38,1,1
71,1,38,1,1
75,1,38,1,1
77,1,38,1,1
82,1,38,1,1
83,1,38,1,1
84,1,38,1,1
89,1,38,1,1
101,1,38,1,1
105,1,38,1,1
108,1,38,1,1
111,1,38,1,1
120,1,38,1,1
124,1,38,1,1
127,1,38,1,1
146,1,38,1,1
155,1,38,1,1
157,1,38,1,1
166,1,38,1,1
170,1,38,1,1
172,1,38,1,1
180,1,38,1,1
184,1,38,1,1
187,1,38,1,1
192,1,38,1,1
203,1,38,1,1
207,1,38,1,1
209,1,38,1,1
213,1,38,1,1
229,1,38,1,1
239,1,38,1,1
241,1,38,1,1
249,1,38,1,1
252,1,38,1,1
255,1,38,1,1
261,1,38,1,1
263,1,38,1,1
268,1,38,1,1
269,1,38,1,1
271,1,38,1,1
363,1,38,1,1
38,3,38,1,1
38,4,38,1,1
38,5,38,1,1
38,6,38,1,1
38,7,38,1,1
38,8,38,1,1
38,9,38,1,1
38,10,38,1,1
38,11,38,1,1
38,12,38,1,1
38,13,38,1,1
38,14,38,1,1
38,17,38,1,1
38,19,38,1,1
38,20,38,1,1
38,23,38,1,1
38,24,38,1,1
38,25,38,1,1
38,26,38,1,1
38,28,38,1,1
38,29,38,1,1
38,30,38,1,1
38,32,38,1,1
38,34,38,1,1
38,36,38,1,1
2,1,40,1,1
34,1,40,1,1
38,1,40,1,1
157,1,40,1,1
40,2,40,1,1
40,3,40,1,1
40,4,40,1,1
40,5,40,1,1
40,6,40,1,1
40,7,40,1,1
40,8,40,1,1
40,9,40,1,1
40,10,40,1,1
40,11,40,1,1
40,12,40,1,1
40,13,40,1,1
40,14,40,1,1
40,16,40,1,1
40,17,40,1,1
40,18,40,1,1
40,19,40,1,1
40,20,40,1,1
40,21,40,1,1
40,22,40,1,1
40,23,40,1,1
40,24,40,1,1
40,26,40,1,1
40,27,40,1,1
40,28,40,1,1
40,30,40,1,1
40,31,40,1,1
40,32,40,1,1
40,34,40,1,1
40,36,40,1,1
2,1,41,1,1
41,3,41,1,1
41,4,41,1,1
41,5,41,1,1
41,6,41,1,1
41,7,41,1,1
41,9,41,1,1
41,10,41,1,1
41,11,41,1,1
41,12,41,1,1
41,14,41,1,1
41,18,41,1,1
41,20,41,1,1
41,21,41,1,1
41,25,41,1,1
41,30,41,1,1
41,31,41,1,1
41,32,41,1,1
41,33,41,1,1
41,34,41,1,1
2,1,42,1,1
34,1,42,1,1
38,1,42,1,1
157,1,42,1,1
42,4,42,1,1
42,5,42,1,1
42,7,42,1,1
42,8,42,1,1
42,9,42,1,1
42,10,42,1,1
42,11,42,1,1
42,13,42,1,1
42,14,42,1,1
42,16,42,1,1
42,17,42,1,1
42,18,42,1,1
42,19,42,1,1
42,20,42,1,1
42,21,42,1,1
42,23,42,1,1
42,26,42,1,1
42,31,42,1,1
42,32,42,1,1
42,33,42,1,1
42,34,42,1,1
42,36,42,1,1
2,1,43,1,1
38,1,43,1,1
43,6,43,1,1
43,28,43,1,1
43,29,43,1,1
2,1,45,1,1
38,1,45,1,1
67,1,45,1,1
157,1,45,1,1
170,1,45,1,1
45,5,45,1,1
45,6,45,1,1
45,9,45,1,1
45,11,45,1,1
45,25,45,1,1
45,28,45,1,1
45,29,45,1,1
45,36,45,1,1
2,1,48,1,1
38,1,48,1,1
157,1,48,1,1
48,3,48,1,1
48,4,48,1,1
48,5,48,1,1
48,7,48,1,1
48,9,48,1,1
48,10,48,1,1
48,11,48,1,1
48,12,48,1,1
48,14,48,1,1
48,19,48,1,1
48,20,48,1,1
48,25,48,1,1
48,28,48,1,1
48,31,48,1,1
48,32,48,1,1
48,33,48,1,1
48,36,48,1,1
48,37,48,1,1
2,1,50,1,1
38,1,50,1,1
157,1,50,1,1
170,1,50,1,1
50,2,50,1,1
50,3,50,1,1
50,4,50,1,1
50,5,50,1,1
50,6,50,1,1
50,7,50,1,1
50,9,50,1,1
50,10,50,1,1
50,11,50,1,1
50,12,50,1,1
50,16,50,1,1
50,17,50,1,1
50,18,50,1,1
50,19,50,1,1
50,20,50,1,1
50,21,50,1,1
50,22,50,1,1
50,23,50,1,1
50,28,50,1,1
50,30,50,1,1
50,31,50,1,1
50,32,50,1,1
50,33,50,1,1
50,34,50,1,1
50,36,50,1,1
2,1,51,1,1
157,1,51,1,1
51,2,51,1,1
51,16,51,1,1
51,20,51,1,1
51,36,51,1,1
2,1,54,1,1
38,1,54,1,1
286,1,54,1,1
54,5,54,1,1
54,6,54,1,1
54,8,54,1,1
54,9,54,1,1
54,11,54,1,1
54,15,54,1,1
54,18,54,1,1
54,24,54,1,1
54,26,54,1,1
54,29,54,1,1
54,31,54,1,1
2,1,55,1,1
34,1,55,1,1
38,1,55,1,1
157,1,55,1,1
55,3,55,1,1
55,4,55,1,1
55,5,55,1,1
55,7,55,1,1
55,9,55,1,1
55,10,55,1,1
55,11,55,1,1
55,12,55,1,1
55,13,55,1,1
55,14,55,1,1
55,16,55,1,1
55,17,55,1,1
55,18,55,1,1
55,20,55,1,1
55,23,55,1,1
55,24,55,1,1
55,31,55,1,1
55,32,55,1,1
55,33,55,1,1
55,34,55,1,1
55,36,55,1,1
2,1,57,1,1
157,1,57,1,1
57,2,57,1,1
57,3,57,1,1
57,6,57,1,1
57,11,57,1,1
57,15,57,1,1
57,18,57,1,1
57,21,57,1,1
57,22,57,1,1
57,23,57,1,1
57,24,57,1,1
57,26,57,1,1
57,27,57,1,1
57,28,57,1,1
2,1,58,1,1
38,1,58,1,1
157,1,58,1,1
58,3,58,1,1
58,4,58,1,1
58,5,58,1,1
58,7,58,1,1
58,8,58,1,1
58,11,58,1,1
58,14,58,1,1
58,17,58,1,1
58,18,58,1,1
58,22,58,1,1
58,23,58,1,1
58,30,58,1,1
58,32,58,1,1
58,36,58,1,1
2,1,59,1,1
38,1,59,1,1
101,1,59,1,1
59,2,59,1,1
59,3,59,1,1
59,4,59,1,1
59,7,59,1,1
59,9,59,1,1
59,17,59,1,1
59,18,59,1,1
59,22,59,1,1
59,25,59,1,1
59,26,59,1,1
59,30,59,1,1
59,31,59,1,1
59,32,59,1,1
59,36,59,1,1
2,1,61,1,1
38,1,61,1,1
120,1,61,1,1
157,1,61,1,1
170,1,61,1,1
61,2,61,1,1
61,3,61,1,1
61,5,61,1,1
61,6,61,1,1
61,7,61,1,1
61,8,61,1,1
61,9,61,1,1
61,11,61,1,1
61,15,61,1,1
61,17,61,1,1
61,18,61,1,1
61,19,61,1,1
61,23,61,1,1
61,25,61,1,1
61,26,61,1,1
2,1,62,1,1
38,1,62,1,1
157,1,62,1,1
62,2,62,1,1
62,3,62,1,1
62,4,62,1,1
62,5,62,1,1
62,6,62,1,1
62,7,62,1,1
62,9,62,1,1
62,10,62,1,1
62,11,62,1,1
62,12,62,1,1
62,14,62,1,1
62,16,62,1,1
62,17,62,1,1
62,18,62,1,1
62,21,62,1,1
62,22,62,1,1
62,24,62,1,1
62,26,62,1,1
62,27,62,1,1
62,30,62,1,1
62,32,62,1,1
2,1,64,1,1
38,1,64,1,1
157,1,64,1,1
170,1,64,1,1
64,3,64,1,1
64,4,64,1,1
64,5,64,1,1
64,6,64,1,1
64,7,64,1,1
64,9,64,1,1
64,10,64,1,1
64,11,64,1,1
64,12,64,1,1
64,13,64,1,1
64,14,64,1,1
64,17,64,1,1
64,18,64,1,1
64,19,64,1,1
64,20,64,1,1
64,21,64,1,1
64,22,64,1,1
64,23,64,1,1
64,24,64,1,1
64,25,64,1,1
64,26,64,1,1
64,28,64,1,1
64,29,64,1,1
64,34,64,1,1
64,36,64,1,1
2,1,66,1,1
38,1,66,1,1
67,1,66,1,1
157,1,66,1,1
170,1,66,1,1
66,3,66,1,1
66,4,66,1,1
66,5,66,1,1
66,6,66,1,1
66,8,66,1,1
66,9,66,1,1
66,11,66,1,1
66,12,66,1,1
66,14,66,1,1
66,17,66,1,1
66,19,66,1,1
66,20,66,1,1
66,21,66,1,1
66,23,66,1,1
66,24,66,1,1
66,25,66,1,1
66,26,66,1,1
66,28,66,1,1
66,29,66,1,1
66,31,66,1,1
66,33,66,1,1
66,34,66,1,1
2,1,67,1,1
3,1,67,1,1
7,1,67,1,1
38,1,67,1,1
45,1,67,1,1
66,1,67,1,1
120,1,67,1,1
157,1,67,1,1
67,4,67,1,1
67,5,67,1,1
67,6,67,1,1
67,7,67,1,1
67,8,67,1,1
67,9,67,1,1
67,11,67,1,1
67,12,67,1,1
67,14,67,1,1
67,18,67,1,1
67,19,67,1,1
67,20,67,1,1
67,26,67,1,1
67,27,67,1,1
67,30,67,1,1
67,31,67,1,1
67,33,67,1,1
67,34,67,1,1
67,36,67,1,1
2,1,68,1,1
38,1,68,1,1
157,1,68,1,1
380,1,68,1,1
68,3,68,1,1
68,4,68,1,1
68,5,68,1,1
68,6,68,1,1
68,11,68,1,1
68,14,68,1,1
68,25,68,1,1
68,32,68,1,1
68,36,68,1,1
2,1,71,1,1
3,1,71,1,1
34,1,71,1,1
38,1,71,1,1
120,1,71,1,1
146,1,71,1,1
157,1,71,1,1
170,1,71,1,1
71,4,71,1,1
71,5,71,1,1
71,7,71,1,1
71,8,71,1,1
71,9,71,1,1
71,10,71,1,1
71,11,71,1,1
71,12,71,1,1
71,14,71,1,1
71,17,71,1,1
71,18,71,1,1
71,19,71,1,1
71,20,71,1,1
71,21,71,1,1
71,23,71,1,1
71,30,71,1,1
71,32,71,1,1
2,1,75,1,1
38,1,75,1,1
157,1,75,1,1
75,2,75,1,1
75,8,75,1,1
75,16,75,1,1
75,20,75,1,1
75,29,75,1,1
2,1,77,1,1
38,1,77,1,1
77,3,77,1,1
77,4,77,1,1
77,5,77,1,1
77,6,77,1,1
77,8,77,1,1
77,9,77,1,1
77,13,77,1,1
77,14,77,1,1
77,17,77,1,1
77,19,77,1,1
77,20,77,1,1
77,26,77,1,1
77,31,77,1,1
77,32,77,1,1
77,33,77,1,1
77,34,77,1,1
77,36,77,1,1
2,1,78,1,1
78,2,78,1,1
78,5,78,1,1
78,13,78,1,1
78,16,78,1,1
78,19,78,1,1
78,20,78,1,1
78,31,78,1,1
78,34,78,1,1
2,1,79,1,1
79,2,79,1,1
79,8,79,1,1
79,14,79,1,1
79,16,79,1,1
79,18,79,1,1
79,19,79,1,1
79,20,79,1,1
79,31,79,1,1
79,34,79,1,1
2,1,80,1,1
32,1,80,1,1
80,3,80,1,1
80,4,80,1,1
80,7,80,1,1
80,8,80,1,1
80,9,80,1,1
80,10,80,1,1
80,12,80,1,1
80,14,80,1,1
80,17,80,1,1
80,18,80,1,1
80,23,80,1,1
80,26,80,1,1
80,34,80,1,1
80,36,80,1,1
2,1,82,1,1
38,1,82,1,1
82,2,82,1,1
82,20,82,1,1
82,31,82,1,1
82,34,82,1,1
82,36,82,1,1
2,1,83,1,1
38,1,83,1,1
157,1,83,1,1
83,3,83,1,1
83,4,83,1,1
83,5,83,1,1
83,6,83,1,1
83,7,83,1,1
83,8,83,1,1
83,9,83,1,1
83,10,83,1,1
83,11,83,1,1
83,12,83,1,1
83,13,83,1,1
83,14,83,1,1
83,16,83,1,1
83,17,83,1,1
83,18,83,1,1
83,19,83,1,1
83,20,83,1,1
83,21,83,1,1
83,22,83,1,1
83,23,83,1,1
83,24,83,1,1
83,25,83,1,1
83,27,83,1,1
83,28,83,1,1
83,30,83,1,1
83,31,83,1,1
83,33,83,1,1
83,34,83,1,1
2,1,84,1,1
38,1,84,1,1
84,2,84,1,1
84,6,84,1,1
84,14,84,1,1
84,28,84,1,1
84,29,84,1,1
38,1,89,1,1
89,4,89,1,1
89,5,89,1,1
89,10,89,1,1
89,14,89,1,1
89,33,89,1,1
89,37,89,1,1
2,1,96,1,1
96,2,96,1,1
96,3,96,1,1
96,4,96,1,1
96,5,96,1,1
96,6,96,1,1
96,10,96,1,1
96,11,96,1,1
96,12,96,1,1
96,13,96,1,1
96,17,96,1,1
96,18,96,1,1
96,21,96,1,1
96,22,96,1,1
96,23,96,1,1
96,26,96,1,1
96,27,96,1,1
96,28,96,1,1
2,1,99,1,1
99,2,99,1,1
99,6,99,1,1
99,14,99,1,1
99,28,99,1,1
99,29,99,1,1
99,32,99,1,1
184,1,100,1,1
100,25,100,1,1
100,28,100,1,1
100,36,100,1,1
2,1,101,1,1
38,1,101,1,1
59,1,101,1,1
157,1,101,1,1
170,1,101,1,1
101,3,101,1,1
101,4,101,1,1
101,5,101,1,1
101,7,101,1,1
101,8,101,1,1
101,9,101,1,1
101,10,101,1,1
101,11,101,1,1
101,12,101,1,1
101,14,101,1,1
101,17,101,1,1
101,18,101,1,1
101,19,101,1,1
101,20,101,1,1
101,23,101,1,1
101,26,101,1,1
101,32,101,1,1
101,36,101,1,1
38,1,105,1,1
105,16,105,1,1
105,33,105,1,1
34,1,106,1,1
106,3,106,1,1
106,4,106,1,1
106,6,106,1,1
106,10,106,1,1
106,16,106,1,1
106,18,106,1,1
106,23,106,1,1
106,27,106,1,1
106,36,106,1,1
2,1,107,1,1
107,2,107,1,1
107,4,107,1,1
107,5,107,1,1
107,8,107,1,1
107,11,107,1,1
107,13,107,1,1
107,15,107,1,1
107,22,107,1,1
107,23,107,1,1
107,26,107,1,1
107,32,107,1,1
107,33,107,1,1
107,34,107,1,1
107,36,107,1,1
38,1,108,1,1
108,14,108,1,1
108,16,108,1,1
2,1,111,1,1
38,1,111,1,1
157,1,111,1,1
111,3,111,1,1
111,4,111,1,1
111,5,111,1,1
111,7,111,1,1
111,10,111,1,1
111,11,111,1,1
111,14,111,1,1
111,16,111,1,1
111,20,111,1,1
111,24,111,1,1
111,28,111,1,1
111,31,111,1,1
111,32,111,1,1
111,33,111,1,1
111,36,111,1,1
111,37,111,1,1
2,1,120,1,1
22,1,120,1,1
34,1,120,1,1
38,1,120,1,1
61,1,120,1,1
67,1,120,1,1
71,1,120,1,1
157,1,120,1,1
170,1,120,1,1
172,1,120,1,1
184,1,120,1,1
120,4,120,1,1
120,5,120,1,1
120,6,120,1,1
120,7,120,1,1
120,8,120,1,1
120,9,120,1,1
120,11,120,1,1
120,14,120,1,1
120,15,120,1,1
120,23,120,1,1
120,24,120,1,1
120,25,120,1,1
120,29,120,1,1
120,30,120,1,1
120,31,120,1,1
120,32,120,1,1
120,33,120,1,1
38,1,124,1,1
124,14,124,1,1
38,1,127,1,1
127,6,127,1,1
127,28,127,1,1
2,1,138,1,1
138,2,138,1,1
138,3,138,1,1
138,6,138,1,1
138,7,138,1,1
138,17,138,1,1
138,18,138,1,1
138,22,138,1,1
138,32,138,1,1
138,36,138,1,1
2,1,146,1,1
38,1,146,1,1
71,1,146,1,1
157,1,146,1,1
146,6,146,1,1
146,24,146,1,1
146,25,146,1,1
146,28,146,1,1
2,1,155,1,1
38,1,155,1,1
155,5,155,1,1
155,7,155,1,1
155,10,155,1,1
155,11,155,1,1
155,13,155,1,1
155,14,155,1,1
155,16,155,1,1
155,20,155,1,1
155,24,155,1,1
155,28,155,1,1
155,31,155,1,1
155,34,155,1,1
155,37,155,1,1
2,1,157,1,1
7,1,157,1,1
9,1,157,1,1
10,1,157,1,1
14,1,157,1,1
17,1,157,1,1
18,1,157,1,1
26,1,157,1,1
28,1,157,1,1
31,1,157,1,1
34,1,157,1,1
35,1,157,1,1
38,1,157,1,1
40,1,157,1,1
42,1,157,1,1
45,1,157,1,1
48,1,157,1,1
50,1,157,1,1
51,1,157,1,1
55,1,157,1,1
57,1,157,1,1
58,1,157,1,1
61,1,157,1,1
62,1,157,1,1
64,1,157,1,1
66,1,157,1,1
67,1,157,1,1
68,1,157,1,1
71,1,157,1,1
75,1,157,1,1
83,1,157,1,1
101,1,157,1,1
111,1,157,1,1
120,1,157,1,1
146,1,157,1,1
170,1,157,1,1
172,1,157,1,1
187,1,157,1,1
199,1,157,1,1
203,1,157,1,1
229,1,157,1,1
263,1,157,1,1
157,3,157,1,1
157,4,157,1,1
157,5,157,1,1
157,6,157,1,1
157,7,157,1,1
157,8,157,1,1
157,9,157,1,1
157,11,157,1,1
157,12,157,1,1
157,13,157,1,1
157,14,157,1,1
157,15,157,1,1
157,19,157,1,1
157,20,157,1,1
157,22,157,1,1
157,23,157,1,1
157,25,157,1,1
157,26,157,1,1
157,29,157,1,1
157,30,157,1,1
157,31,157,1,1
157,34,157,1,1
2,1,163,1,1
163,24,163,1,1
2,1,166,1,1
38,1,166,1,1
166,2,166,1,1
166,8,166,1,1
166,16,166,1,1
166,20,166,1,1
2,1,170,1,1
3,1,170,1,1
7,1,170,1,1
15,1,170,1,1
28,1,170,1,1
31,1,170,1,1
34,1,170,1,1
38,1,170,1,1
45,1,170,1,1
50,1,170,1,1
61,1,170,1,1
64,1,170,1,1
66,1,170,1,1
71,1,170,1,1
101,1,170,1,1
120,1,170,1,1
157,1,170,1,1
187,1,170,1,1
229,1,170,1,1
170,3,170,1,1
170,4,170,1,1
170,5,170,1,1
170,6,170,1,1
